Symbol	KmeansGroup	FoldChangeQ95	MmLDSmExp1	MmLDSmExp2	MmLDSmExp3	MmLDSmExp4	MmLDSmExp5	MmLDSmExp6	MmLDSmExp8	MmLDSmExp9	MmLDSmExp10	MmLDSmExp11	MmLDSmExp12	MmLDSmExp13	MmLDSmExp15	MmLDSmExp16	MmLDSmExp17	MmLDSmExp18	MmLDSmExp19	MmLDSmExp20	MmLDSmExp21	MmLDSmExp22	MmLDSmExp23	MmLDSmExp24	MmLDSmExp25	MmLDSmExp26	MmLDSmExp27	MmLDSmExp29	MmLDSmExp33	MmLDSmExp36	MmLDSmExp37	MmLDSmExp38	MmLDSmExp41	MmLDSmExp43	MmLDSmExp44	MmLDSmExp45	MmLDSmExp46	MmLDSmExp48	MmLDSmExp50
ENSG00000120669	SOHLH2	3	2.360436114	-0.144127579	-0.28891316	-0.130762867	-0.183770169	-0.569745442	-0.572847309	-0.103268421	-0.549333784	-0.560138525	-0.579957758	-0.568674628	-0.287074216	-0.523660168	-0.615434885	-0.6168426	-0.414195051	-0.65068872	-0.342656154	-0.661272267	-0.626055775	-0.439669621	-0.671463217	-0.708868757	-0.329979705	-0.0379704	-0.703564107	1.379523888	1.642257749	-0.67406661	2.821557264	2.150024226	-0.727362066	-0.643795078	0.428498514	-0.022229856	0.825713	2.340378137
ENSG00000120727	PAIP2	3	2.580301323	-0.513253396	0.047744002	-0.666175009	-0.982482214	-0.213429216	-1.538815905	-1.131506419	-1.425324555	-0.175059675	-0.265487412	-0.552272488	-1.219882313	-0.609433034	-0.442464721	0.423846662	-0.196529555	0.033363083	0.157498509	-0.284619391	-0.023044455	-0.291606969	-0.632154617	-0.03501237	0.265890065	0.311658728	-0.305901765	1.976348413	2.263741377	1.197793296	-1.493699816	0.207274524	0.237707393	-1.061179214	0.775576322	0.56916909	1.619227642	1.392194079
ENSG00000121101	TEX14	3	2.721135672	0.317963993	-0.105332128	-0.615479008	1.741407522	-0.458396685	-0.681279393	-0.466522032	0.620793482	-0.508395477	-0.68103194	-0.332314906	-0.503952887	-0.534013695	-0.519083901	-0.768896283	-0.733954647	-0.423181812	-0.77463021	-0.408258111	-0.401559871	-0.181454874	-0.190850858	0.198737934	-0.783968739	-0.804817153	0.57533952	0.723348712	-0.935502724	0.891787914	-0.874799216	0.151615393	2.063371669	2.119398121	2.076061679	0.734495445	-1.355300654	-0.892479849
ENSG00000121211	MND1	3	2.324307503	-0.262803949	-0.03620701	-0.364620227	-0.193501348	-0.478142958	-0.739691149	-0.732973209	0.158829781	-0.573730183	-0.701691207	-0.550150007	-0.559498567	-0.523384386	-0.198988827	-0.797423323	-0.513611146	-0.178596936	-0.739911175	-0.778614675	-0.789465952	-0.542098038	-0.831941354	-0.872243293	-0.800046232	-0.822509857	-0.25494654	0.972338383	2.182245939	2.701424895	-0.72773119	-0.385455654	0.980004495	0.653057068	0.63228728	1.525276409	1.98344495	0.836761688
ENSG00000121388	RP11-408E5.4	3	2.453030664	-0.56245869	-0.383576402	-0.038219196	-0.022767072	0.303587668	-0.749154386	-0.179976762	-0.721189737	0.121281123	-0.757610413	-0.53393022	-0.625932324	-0.421854537	-0.294081915	-0.820036913	-0.574121698	-0.790943795	-0.003185964	-0.050338322	0.248067424	-0.854729267	-0.544350728	-0.021012659	-0.823154834	-0.838178848	1.260694395	1.151587208	-0.932354926	2.153877257	1.868989993	-0.699678731	-1.088421855	1.713106151	0.460599299	2.255534033	-1.234874341	0.575779321
ENSG00000121766	ZCCHC17	3	2.453046518	0.395964428	0.026088523	-0.867591152	-0.680200373	-0.333659139	-0.901689604	-0.789665408	-0.605143908	-0.504363165	-0.352059756	-0.512878905	-0.669335769	-0.695720604	-0.945815771	-0.576775704	-0.661002052	-0.50406077	-0.693083288	-0.289609817	0.30977467	-0.30005275	-0.383744623	-0.87740632	0.330160357	0.691074776	-0.979297408	-0.479400494	-0.878894731	1.683368862	-1.08640615	1.153321053	1.383397395	1.458916886	1.926557971	1.908718931	1.801487002	0.045980289
ENSG00000121774	KHDRBS1	3	2.529484055	-0.520352585	-0.615021	-0.294279929	0.598783131	-0.71125198	-0.810224133	-0.419994651	0.217828842	-0.585889823	0.153317334	-0.139275898	-0.239576933	-0.421269312	-0.460405021	-0.28142092	-0.540805153	-0.816438332	-0.335101927	-0.321312385	-0.318774514	-0.600538279	-0.739184835	-0.853683545	-0.157137253	-0.740725276	-0.202933442	1.347373762	0.41133745	2.496606318	0.243053268	-0.998408696	-0.842445032	1.819253267	-0.325259515	2.42527894	-0.862974608	1.91236861
ENSG00000122692	SMU1	3	2.549038056	0.407212415	-0.098412546	-0.30443687	0.376744734	-0.602299109	0.576938635	0.429702126	-1.190195866	-0.324811603	-0.399602702	-0.734555183	-0.117513106	-0.961550904	-0.231722162	-0.871077106	-0.23616493	-1.228951866	0.005433784	0.286455012	-1.291887261	-0.520269517	-0.270251556	-0.214646609	-1.160475325	0.023784673	-0.74344356	0.282464796	2.616796193	0.293997834	2.419229595	-0.494330103	-0.088816597	0.113501314	1.335276732	-1.414462429	1.642487242	0.140813768
ENSG00000122705	CLTA	3	2.116950282	-0.111248171	-0.1728356	-0.443192807	-0.028148156	-0.532545503	-0.53640188	-0.510645618	-0.499829617	-0.270840123	-0.269603639	-0.444318516	-0.264242302	-0.591735633	-0.502504001	-0.571158728	-0.562326129	-0.407687096	-0.609828163	-0.532568982	-0.630191544	-0.447005071	-0.493892314	-0.584339547	-0.590394012	-0.411209776	-0.369546668	-0.599651097	2.856640462	2.922474235	-0.284011929	-0.796752903	0.737178196	-0.877079397	0.883458234	1.41717923	1.022742244	1.989112041
ENSG00000122884	P4HA1	3	2.179164738	0.206614853	0.63359294	-0.170190462	-0.698907152	-0.660712529	-0.540255487	0.216033704	-0.556626983	-0.674099589	-0.23010579	-0.348983248	-0.621550644	-0.323775426	-0.644864011	-0.57696837	-0.332562411	-0.77082152	-0.755242895	-0.799852059	-0.781906685	-0.747834463	-0.6955042	-0.816622693	0.392910324	-0.644335497	0.152737306	-0.765407854	1.324757715	-0.952777655	-0.926698731	1.004256012	1.690204317	1.274688222	1.967525604	0.297966717	0.599392858	3.096761045
ENSG00000123131	PRDX4	3	2.294408878	-0.395734495	-0.507433549	0.140625109	-0.307869534	0.035914883	0.664495545	-0.42399269	-0.396284714	-1.107386943	-0.409900003	-0.945624861	-0.848256187	-0.96756536	-1.098279806	-0.667776006	-0.613268822	-0.984378392	-0.569140094	-0.294553388	-1.174614434	-0.790028324	-1.037157798	-0.549106728	-1.164345155	0.050447612	-0.347069821	0.520682721	2.322345986	1.079933075	1.751269641	1.712774519	0.438839563	0.354908261	0.884861833	1.440160109	0.513470611	1.394628761
ENSG00000123352	SPATS2	3	2.29275642	-0.373293149	-0.649061335	-0.402326747	-0.354102202	0.30382663	-0.807766494	-0.724460675	-0.612496265	0.034180896	-0.431287498	-0.321523464	-0.122178823	-0.43341899	-0.418757597	-0.171740008	-0.757788351	-0.097538135	-0.435432332	0.076269484	-0.926066704	-0.35983887	-0.380572088	-0.23151559	-0.140112895	-0.940434718	-0.469022094	0.740400533	0.887617588	3.293039231	-1.026086375	-0.880041641	-0.993053037	0.785479596	1.124299968	1.910547822	-0.201676296	2.213174206
ENSG00000124155	PIGT	3	2.436987947	-0.352259451	1.090348852	-0.212580574	0.216801998	1.225800431	-0.494404545	-0.172604066	-1.235294715	-1.308976695	-1.088643102	-0.583256908	-0.217482831	0.29652597	-0.749518581	-0.832302202	-0.543879069	-0.970122677	-1.019433441	-1.388946057	0.173216821	-0.063124928	-0.124091065	-1.203156689	-0.501021863	0.826634364	0.158259579	1.155524431	0.425954919	1.662972949	-0.991480465	0.787242284	1.326765708	1.349180195	1.695667406	-1.461178784	0.762399553	-0.0765247
ENSG00000124172	ATP5E	3	2.418585151	-1.702604321	0.189817311	0.248144957	-0.931290315	-0.332596774	-0.566733727	-1.439677453	-1.589698611	-0.72522622	-0.013452325	-0.916949341	-0.575772254	-0.532115842	-0.41994005	-0.721565873	-0.560372362	-0.488493992	-1.006246876	0.015843197	-0.479206644	-0.228104078	-0.130068417	-0.03233679	-0.745568226	-0.299200949	-0.46625656	1.532979765	1.602266302	1.277524651	0.016187386	1.46016243	1.015851679	0.100440855	0.689882741	1.637351518	1.753712018	0.944728037
ENSG00000124214	STAU1	3	2.085778351	-0.140927746	-0.74912861	-0.281866701	-0.123672636	0.322925505	-0.826618715	-0.7004253	-0.185490684	0.030597313	-0.107398146	-0.420856095	-0.55911577	-0.541560557	-0.578845062	-0.756480981	-0.233853647	-0.736269667	-0.47638338	-0.69509362	0.20290174	-0.650167845	-0.360389674	0.049900952	-0.020436964	-0.068691218	-0.872371892	-0.804656345	-0.6747551	-1.089231802	1.553444075	0.800788241	2.910533902	1.087482027	0.972323522	-1.300902337	2.638889609	1.300025258
ENSG00000124422	USP22	3	2.418450086	0.438037144	-0.708462623	-0.354800224	-0.364822537	-0.812082752	-0.927520965	-0.737247173	0.552192399	0.005013783	-0.630245643	-0.594282599	-0.797660139	-0.500876394	-0.385218095	-0.0342283	-0.859595422	-0.759440589	-0.63665677	-0.732424096	-0.96643976	-0.013436469	0.027733903	-0.603352116	-0.948594782	-0.810515151	0.036480824	1.582338139	1.751398064	-0.85549286	-1.103662942	2.194025705	1.315053742	1.33797284	0.730382535	2.006749888	0.716189103	0.025040245
ENSG00000124562	SNRPC	3	2.566983032	-0.257760121	0.72623101	-0.414997518	-0.594415929	-0.407921095	-0.891119922	0.615908638	0.796096798	0.024666244	-0.706770355	-0.546209791	-0.626585507	-0.467184019	-0.875191418	-0.392553168	-0.648294582	-0.961702529	-0.655355904	-0.127108026	-0.544017894	-0.48244707	-0.027936735	-0.500868136	-0.918272028	-0.371302621	-0.465799714	-0.120969314	-0.681017118	0.81084019	2.385553896	-0.986187322	-1.149791177	0.154079192	1.87442197	2.07499354	0.973402029	1.818602474
ENSG00000124784	RIOK1	3	2.255522101	-0.820894081	-0.703746622	1.020586705	-0.920061908	0.06131172	-1.264788183	0.269396179	-1.23909452	-0.402702867	-0.423808457	-0.818202082	0.09195626	0.122623188	-0.609479724	-0.09259949	-0.353382379	-0.486564812	-0.966667407	-0.339826966	0.147126314	-0.343903608	0.357958551	-0.759436131	0.024549402	-1.346583041	-0.537783918	2.437856367	1.367814475	2.74892997	0.387830787	-1.493611674	0.795620671	-0.010033265	0.302903561	0.32535292	1.131357364	0.0844746
ENSG00000124795	DEK	3	2.41139935	-0.878002365	-0.181365515	0.378484303	0.654856717	0.283837622	0.963249039	-0.569967403	-0.847977203	0.452793629	-0.55870574	-0.69316648	-0.153953697	-0.526935318	-0.452397497	-0.208397904	-0.70667623	-0.590730765	-1.038851081	-0.727480552	-0.760303628	-0.834503865	-0.766503108	0.043934749	-0.332695117	0.140270337	0.236897372	1.771217384	-1.369382476	2.324874932	-0.839394273	-1.43689175	-0.181159664	0.472409461	-0.386658947	1.701262324	1.409701615	1.796911743
ENSG00000125304	TM9SF2	3	2.390994892	-0.26766986	-0.482421277	0.237597511	0.971749026	1.336455091	-0.856846568	-0.634507862	-0.831982569	-0.854127843	-0.231189959	-0.187646998	0.128570004	-0.208712588	-0.706571155	-0.605486046	-0.464616421	-0.704178617	-0.528526325	-0.377246633	-0.371306894	-0.539058293	-0.42236707	-0.78818584	-0.545141256	0.427873424	-0.052574958	-0.693726128	-0.256426338	0.482307219	1.364076242	2.629920994	-1.085908708	1.993889862	1.289394683	-1.112682016	-1.137372936	1.693652212
ENSG00000125691	RPL23	3	2.280255106	-1.143684985	0.965898118	-0.327071785	0.351794493	2.088320557	1.811821435	-0.225451126	0.677274532	-0.912788608	-0.504886421	-1.101012763	-0.691515142	-1.239394163	-0.354090105	-0.800551049	-0.580215129	-0.717058449	-0.572604016	-0.086781797	0.027226474	-0.856415353	-0.918207791	-1.019733055	0.344711383	-0.300634967	0.238922947	-0.186669022	1.349470479	1.985710085	-0.340729184	-1.921122136	0.249909909	-0.135591726	0.461567033	1.299065743	0.641120151	0.163140326
ENSG00000125835	SNRPB	3	2.411808385	-0.631026834	0.133019012	-0.07886715	0.596099941	1.084968726	-0.98541878	-0.001733607	-0.801936224	-0.82983831	-0.137749402	-0.471634334	-0.308163093	-0.86146708	0.23421803	-0.943182609	-0.239730396	-0.524645191	-1.082595232	-1.030024085	-1.075261887	-0.436607788	-0.688026222	-0.372585935	-0.992620923	-0.641706088	0.205540489	-0.634554722	1.48631901	1.610597727	1.627259371	-0.828039648	-1.138114848	0.723208079	0.816677816	1.544726095	1.954991306	1.306096401
ENSG00000125863	MKKS	3	2.354383455	-0.311512062	-0.323567194	-0.569995108	-0.640281922	0.460636765	0.991977399	-0.73704684	0.706908637	-0.727308761	-0.596599508	-0.608071137	-0.671054906	-0.64802727	-0.476331081	0.223993655	-0.537826283	-0.703652184	-0.830238278	-0.859836979	0.286780649	-0.8297673	-0.415141816	-0.940982921	0.262550347	-0.668057445	-0.914790379	-0.786834112	2.219953158	1.916198737	-0.97910557	-1.017048752	2.019220838	0.786263378	0.183201308	1.387228111	1.559190154	0.434591217
ENSG00000125991	ERGIC3	3	2.469821096	-0.316259006	0.30349657	0.97264602	0.16397962	1.425993823	-0.828510361	-0.233288398	-1.233989955	-0.936913779	-0.707877314	-0.437330869	-0.470577554	-0.930636252	-0.37834724	-0.995935502	-0.544513784	0.34782271	-0.432870973	-0.91956137	0.271168869	0.201493727	-0.016822293	-1.122632094	-1.332189127	0.237586483	0.294414057	0.026173333	-0.645253499	-1.474412323	0.945114274	2.285703261	-1.384959132	0.61680112	1.078186931	1.40113281	1.396867561	0.904478561
ENSG00000125995	ROMO1	3	2.388527218	-0.743789487	-0.577215813	-0.010914142	0.583422799	0.184910322	-0.258857286	-0.788639717	-1.788609508	-1.195321418	-0.810517038	-1.243182191	-0.354606129	-0.404789345	-0.444732739	-0.486146342	-0.617867403	0.190309138	-0.429833281	-0.08620979	-1.551798358	-1.091939319	0.025991969	-0.180491091	-0.411090661	0.132161535	-0.606882945	0.187383247	1.403447887	1.254361369	2.046040628	2.057193156	-0.378101982	-0.15199499	1.643963266	0.851551946	0.740030352	0.924236144
ENSG00000126067	PSMB2	3	2.362432644	-0.68608249	0.055605785	-0.088922846	-0.220872131	0.379462748	-1.097464172	-0.842200959	-1.071624143	-0.522252453	-0.729567756	-0.479223128	-0.518119626	-0.679289404	-0.653418777	-0.520890515	-0.406483322	-0.143630237	-0.946715154	-0.917133019	-0.103867686	-0.53743272	-0.457989798	-0.420247145	0.457446983	0.302052722	-0.224272311	-0.947012007	2.591180834	-1.237607621	1.702373383	1.902415688	-0.233775374	-0.082187684	0.885318985	1.59000957	1.256231308	1.283751826
ENSG00000126226	PCID2	3	2.068248035	-0.533060739	-0.169807702	-0.195166347	-0.239826007	0.107935358	-0.958123561	-0.613981576	-0.909470345	1.357283401	-0.895892959	-0.429525906	-0.757037218	-0.475297175	-0.166274307	-0.609684351	-0.923871871	-0.864931407	-0.751130281	-0.324967063	-0.648042554	0.034323764	-0.450065836	-0.577309235	0.389919009	0.705581593	0.254134171	-0.222367607	2.852273653	1.253071904	-1.037643489	-1.108619287	-1.21717957	1.019265311	0.957540685	2.216434768	0.754467141	1.108797601
ENSG00000126698	DNAJC8	3	2.424954459	-0.582790504	-0.416195471	-0.417555583	-0.089882448	-0.308477828	0.463611425	-0.659092204	-0.757479708	-0.778160846	0.270998699	-0.333226384	-0.276028992	-0.54583171	-0.313264027	-0.82954142	-0.424380367	-0.761975988	0.013656431	-0.06419574	-0.855195255	-0.113363401	0.063143115	-0.246657172	-0.842144965	-0.798484814	-0.563395349	1.87880048	2.145752729	-0.893780983	-0.958658311	2.631343685	-0.950401567	-0.583510214	0.333949265	1.186851381	1.364747774	1.585861809
ENSG00000126752	SSX1	3	2.089826112	-0.368050792	1.219880937	-0.486910529	-0.322706825	-0.456780461	-0.555542806	-0.508547473	-0.463930803	-0.534613651	-0.556407919	-0.491290794	-0.152714243	-0.505643249	-0.567972343	0.121846305	-0.308572146	-0.648512287	-0.549114265	-0.490679137	-0.621943036	-0.628421018	0.126410649	0.627963051	-0.629858924	-0.644947027	1.332251328	-0.039253404	-0.2842454	3.383741194	-0.770778279	-0.805653027	-0.896257516	-0.133327118	0.784975744	2.449327336	-0.439979448	1.726431265
ENSG00000127022	CANX	3	2.506353882	-0.592014985	-0.268419129	-0.84101407	0.184928464	0.408689718	-0.99934616	-0.126196231	-0.745858997	-1.02736387	-0.10395428	-0.40644597	-0.635714105	-0.450755021	-0.470197004	-0.524035009	-0.542493966	-0.881580422	-1.055026156	-1.41965573	-0.133365532	-0.244382037	-0.69275031	-0.88745033	0.294357271	-0.040405171	0.194355994	0.63751239	1.990505806	2.025102245	0.291692264	1.341057669	-1.476562143	-0.311802072	0.817456105	1.573064632	1.865702531	0.746009728
ENSG00000127914	AKAP9	3	2.685249993	-0.428508203	0.130202455	-0.230373272	0.049808012	-1.332036655	0.085559927	-0.283312939	-0.855472607	-0.55093088	-0.484301924	-0.487421779	0.254757775	0.145869365	-0.591936935	-0.753194524	-0.727520564	-0.791543755	-1.10290089	0.16257055	-0.366676253	0.077779144	-0.695764315	0.011246645	-0.211988556	-1.272391734	-0.414003922	-0.126806488	1.482047632	1.95452803	-1.412731058	-1.383094375	1.947813798	0.675775574	1.105436226	0.995292759	1.099635458	1.639338285
ENSG00000127922	SHFM1	3	2.080841523	-0.085152021	-0.455578631	-0.58364325	0.256569854	-0.865801135	0.567182838	-0.867966216	-0.838661538	-0.668689861	-0.696647992	-0.776549437	-0.76108821	-0.762322534	-0.650509384	-0.723907076	-0.769691713	-0.943687713	-0.773576704	-0.898793664	-0.73310768	-0.787112822	-0.792098799	0.092871575	-0.817683675	-0.669713111	-0.69650339	1.199982748	2.343455615	1.726925431	1.082277856	1.341119622	1.107794384	1.639410371	0.937463343	0.358585569	0.863785546	1.020220281
ENSG00000128050	PAICS	3	2.495638269	-0.70059971	0.366411454	0.936478363	-0.55805977	0.338927815	-1.088220827	-1.043428226	-1.064075334	-0.747230314	-0.70036266	-0.267541427	0.478869358	-0.347207549	-0.402137883	-0.798593037	-0.788624904	-1.158769716	-0.842416281	-0.347453076	-0.762748849	-0.676762914	-0.364634318	-0.090336617	-1.052102197	-0.090879818	0.456500678	1.548332149	1.532448673	2.199294322	1.675552162	-1.269317016	0.557936782	1.698361298	0.042565944	0.013457012	0.81845035	0.002277814
ENSG00000128408	RIBC2	3	2.374415661	-0.191103635	-0.345568983	0.280428502	-0.129212659	-0.25482654	-0.470493799	-0.214652447	-0.438137646	-0.46695594	-0.480278004	-0.32344115	-0.290895574	-0.376017645	-0.522262895	-0.342947778	-0.367903997	-0.577606075	-0.235196049	-0.592169376	-0.505701501	-0.592648703	-0.241432157	0.52469106	-0.556115895	0.073434019	-0.347723592	-0.412352028	-0.452882073	-0.602038368	2.985541302	-0.758652322	1.531343018	-0.491737097	2.884414839	-0.25476354	-1.032490882	2.213939949
ENSG00000128534	NAA38	3	2.477937802	-0.950058661	0.032459332	-0.80746645	1.523587039	1.570618712	-1.228320245	0.120582873	-1.426052007	-0.391976791	-1.285838139	-0.677993519	-0.182234842	-0.355810235	-0.226681851	-0.755015436	0.563962776	0.808687621	-0.209442487	0.226744521	-0.677439293	-0.76241219	-0.992329301	-1.094501354	0.36807522	0.334268502	0.301720607	2.168477459	0.290920675	-1.690905141	0.982051059	0.160405037	-1.200917526	0.978755902	1.321462265	0.695498532	-0.095582981	0.084762514
ENSG00000128654	MTX2	3	2.139964802	-0.567547389	0.232821152	-0.696421326	0.301259363	-0.049646805	-0.878204675	-0.867610801	-0.853722988	-0.59326825	-0.324343498	-0.408049019	-0.427344429	-0.374752598	-0.449958528	0.157380938	-0.30904436	0.067003792	-0.25312111	0.05414325	-0.857720047	-0.555270371	-0.652612179	-0.198696539	0.39719791	-0.369364434	-0.090100639	-0.902526969	-0.856339429	-0.972138536	3.676013592	-0.940732904	1.824386241	1.001489083	1.035177075	0.715657074	0.042548919	1.803494637
ENSG00000128789	PSMG2	3	2.403854542	-0.803011134	-0.596116306	-0.239104789	-0.5739048	-0.308049746	-1.320665517	-0.933131272	0.034378759	0.118955746	-0.56302423	-0.492839629	-0.921183049	-0.598652241	-0.631672613	-0.307006627	-0.388848496	-1.522683631	-0.683070105	-0.199143548	-0.323179687	-0.305795752	-0.245815245	0.845458837	-0.925515266	-0.814285651	-0.095313704	1.611417934	0.15667145	1.453948306	1.157456555	-1.501601187	0.122895171	1.393078964	1.455994816	1.724206917	1.530924922	1.284371301
ENSG00000129084	PSMA1	3	2.219091033	-0.011021153	-0.291602341	-0.409441821	-0.462937958	-0.226875095	-0.500967828	-0.469365905	0.510324064	-0.480591954	-0.121541635	-0.317430973	-0.51726769	-0.265860537	-0.515752404	0.002022375	-0.399075892	-0.634767415	-0.605642719	-0.662739351	0.169748248	-0.50715252	-0.490759474	-8.7e-05	-0.614805109	0.103071468	-0.740111345	-0.35554747	1.738774343	-0.865187239	0.922095558	-0.884083687	-1.022869138	1.109565434	3.411903312	-1.158753323	1.100491516	2.245151626
ENSG00000129460	NGDN	3	2.226475464	-0.329705548	-0.664388311	-0.600323751	-0.020059892	-0.464602645	-1.026080672	0.235870905	-0.999957179	-0.974335976	-0.494751446	-0.348875559	-0.243043322	-0.869443097	-1.023037372	-0.335019641	-0.260318926	0.322288822	-0.601988935	-0.917328686	-0.992719763	-0.086149505	-0.23013168	-0.415293097	-1.095209029	0.139043521	0.731376733	0.292695718	2.501390735	2.082848976	-0.962057228	-1.224685852	1.411453524	1.420615535	1.008055469	1.320674593	0.436579342	1.050137774
ENSG00000129484	PARP2	3	2.676898652	-0.680378814	-0.167211818	0.834426359	1.355279391	0.25194043	-1.387144664	0.051378067	-1.484781393	-0.253168795	-0.988045087	-0.461087443	0.113329827	-0.469915743	-0.247798555	0.147202826	0.169434722	0.021028846	-0.552383675	-0.921255933	0.489597424	-0.5583082	-0.454430943	-0.430657934	-0.851437692	-0.109244435	-0.752087499	1.830095125	0.835829242	-1.05811617	-1.075932221	2.262705056	0.504257062	-0.126533312	0.888613658	1.833001507	0.085795862	-1.320893729
ENSG00000129559	NEDD8	3	2.334941777	-0.742417015	-0.11918752	-0.302279792	-0.870067309	0.198984768	-1.187490927	-1.041369441	-1.064351982	-0.662062658	-0.376399686	-0.199689029	-0.567198512	-0.651128562	-0.286724435	-0.893200103	-0.384043197	-1.135141523	-0.249225341	-0.025623627	-0.435580222	0.197297612	-0.297503725	-0.851866358	-0.325781398	0.277898763	-0.926958553	1.267336643	2.51053573	1.548560574	1.714618523	-1.385271647	0.042187466	1.048919147	1.116762251	1.328966983	1.135650554	0.257901771
